x_0, x_1, y
0.061394, -0.054572, 0.006747
0.061271, -0.054463, 0.006720
0.061148, -0.054354, 0.006693
0.061026, -0.054245, 0.006667
0.060904, -0.054137, 0.006640
0.060782, -0.054029, 0.006613
0.060661, -0.053920, 0.006587
0.060539, -0.053813, 0.006561
0.060418, -0.053705, 0.006535
0.060297, -0.053598, 0.006508
0.060177, -0.053490, 0.006482
0.060056, -0.053383, 0.006457
0.059936, -0.053277, 0.006431
0.059816, -0.053170, 0.006405
0.059697, -0.053064, 0.006379
0.059577, -0.052958, 0.006354
0.059458, -0.052852, 0.006329
0.059339, -0.052746, 0.006303
0.059221, -0.052641, 0.006278
0.059102, -0.052535, 0.006253
0.058984, -0.052430, 0.006228
0.058866, -0.052325, 0.006203
0.058748, -0.052221, 0.006178
0.058631, -0.052116, 0.006154
0.058514, -0.052012, 0.006129
0.058397, -0.051908, 0.006105
0.058280, -0.051804, 0.006080
0.058163, -0.051701, 0.006056
0.058047, -0.051597, 0.006032
0.057931, -0.051494, 0.006008
0.057815, -0.051391, 0.005984
0.057699, -0.051288, 0.005960
0.057584, -0.051186, 0.005936
0.057469, -0.051083, 0.005912
0.057354, -0.050981, 0.005888
0.057239, -0.050879, 0.005865
0.057125, -0.050777, 0.005842
0.057010, -0.050676, 0.005818
0.056896, -0.050574, 0.005795
0.056783, -0.050473, 0.005772
0.056669, -0.050372, 0.005749
0.056556, -0.050272, 0.005726
0.056443, -0.050171, 0.005703
0.056330, -0.050071, 0.005680
0.056217, -0.049971, 0.005657
0.056105, -0.049871, 0.005635
0.055992, -0.049771, 0.005612
0.055880, -0.049671, 0.005590
0.055769, -0.049572, 0.005567
0.055657, -0.049473, 0.005545
0.055546, -0.049374, 0.005523
0.055435, -0.049275, 0.005501
0.055324, -0.049177, 0.005479
0.055213, -0.049078, 0.005457
0.055103, -0.048980, 0.005435
0.054993, -0.048882, 0.005414
0.054883, -0.048784, 0.005392
0.054773, -0.048687, 0.005370
0.054663, -0.048590, 0.005349
0.054554, -0.048492, 0.005328
0.054445, -0.048395, 0.005306
0.054336, -0.048299, 0.005285
0.054227, -0.048202, 0.005264
0.054119, -0.048106, 0.005243
0.054011, -0.048009, 0.005222
0.053903, -0.047913, 0.005201
0.053795, -0.047818, 0.005180
0.053687, -0.047722, 0.005160
0.053580, -0.047626, 0.005139
0.053473, -0.047531, 0.005119
0.053366, -0.047436, 0.005098
0.053259, -0.047341, 0.005078
0.053152, -0.047247, 0.005057
0.053046, -0.047152, 0.005037
0.052940, -0.047058, 0.005017
0.052834, -0.046964, 0.004997
0.052728, -0.046870, 0.004977
0.052623, -0.046776, 0.004957
0.052518, -0.046682, 0.004937
0.052413, -0.046589, 0.004918
0.052308, -0.046496, 0.004898
0.052203, -0.046403, 0.004878
0.052099, -0.046310, 0.004859
0.051995, -0.046218, 0.004839
0.051891, -0.046125, 0.004820
0.051787, -0.046033, 0.004801
0.051683, -0.045941, 0.004782
0.051580, -0.045849, 0.004763
0.051477, -0.045757, 0.004744
0.051374, -0.045666, 0.004725
0.051271, -0.045574, 0.004706
0.051169, -0.045483, 0.004687
0.051066, -0.045392, 0.004668
0.050964, -0.045301, 0.004650
0.050862, -0.045211, 0.004631
0.050760, -0.045120, 0.004612
0.050659, -0.045030, 0.004594
0.050558, -0.044940, 0.004576
0.050457, -0.044850, 0.004557
0.050356, -0.044761, 0.004539
0.050255, -0.044671, 0.004521
0.050154, -0.044582, 0.004503
0.050054, -0.044493, 0.004485
0.049954, -0.044404, 0.004467
0.049854, -0.044315, 0.004449
0.049754, -0.044226, 0.004431
0.049655, -0.044138, 0.004414
0.049556, -0.044049, 0.004396
0.049456, -0.043961, 0.004379
0.049358, -0.043873, 0.004361
0.049259, -0.043786, 0.004344
0.049160, -0.043698, 0.004326
0.049062, -0.043611, 0.004309
0.048964, -0.043523, 0.004292
0.048866, -0.043436, 0.004275
0.048768, -0.043350, 0.004258
0.048671, -0.043263, 0.004240
0.048573, -0.043176, 0.004224
0.048476, -0.043090, 0.004207
0.048379, -0.043004, 0.004190
0.048282, -0.042918, 0.004173
0.048186, -0.042832, 0.004156
0.048090, -0.042746, 0.004140
0.047993, -0.042661, 0.004123
0.047897, -0.042575, 0.004107
0.047802, -0.042490, 0.004090
0.047706, -0.042405, 0.004074
0.047611, -0.042320, 0.004058
0.047515, -0.042236, 0.004042
0.047420, -0.042151, 0.004025
0.047325, -0.042067, 0.004009
0.047231, -0.041983, 0.003993
0.047136, -0.041899, 0.003977
0.047042, -0.041815, 0.003961
0.046948, -0.041732, 0.003946
0.046854, -0.041648, 0.003930
0.046760, -0.041565, 0.003914
0.046667, -0.041482, 0.003899
0.046574, -0.041399, 0.003883
0.046480, -0.041316, 0.003867
0.046387, -0.041233, 0.003852
0.046295, -0.041151, 0.003837
0.046202, -0.041069, 0.003821
0.046110, -0.040986, 0.003806
0.046017, -0.040904, 0.003791
0.045925, -0.040823, 0.003776
0.045834, -0.040741, 0.003761
0.045742, -0.040659, 0.003746
0.045650, -0.040578, 0.003731
0.045559, -0.040497, 0.003716
0.045468, -0.040416, 0.003701
0.045377, -0.040335, 0.003686
0.045286, -0.040254, 0.003671
0.045196, -0.040174, 0.003657
0.045105, -0.040094, 0.003642
0.045015, -0.040013, 0.003627
0.044925, -0.039933, 0.003613
0.044835, -0.039854, 0.003598
0.044746, -0.039774, 0.003584
